INFO 2025-12-05 10:56:40,277 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=30&test_type=fullLength HTTP/1.1" 200 230
INFO 2025-12-05 10:56:42,169 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=29&test_type=fullLength HTTP/1.1" 200 136
INFO 2025-12-05 10:56:42,174 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=29&test_type=fullLength HTTP/1.1" 200 140
INFO 2025-12-05 10:56:42,180 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=29&test_type=fullLength HTTP/1.1" 200 139
INFO 2025-12-05 10:56:57,208 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=30&test_type=fullLength HTTP/1.1" 200 240
INFO 2025-12-05 10:56:57,213 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=30&test_type=fullLength HTTP/1.1" 200 230
INFO 2025-12-05 10:56:57,216 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=30&test_type=fullLength HTTP/1.1" 200 241
INFO 2025-12-05 10:56:59,385 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 234
INFO 2025-12-05 10:56:59,393 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 224
INFO 2025-12-05 10:56:59,397 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 230
INFO 2025-12-05 10:57:04,233 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:57:04,241 basehttp "GET /api/result/Subject_Wise_Time/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 242
INFO 2025-12-05 10:57:04,243 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:57:30,713 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:57:30,803 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:57:30,993 basehttp "GET /api/test/time-spent-per-day/?tab=fullLengthTest&course=1&date_range=last_month HTTP/1.1" 200 67
INFO 2025-12-05 10:57:31,100 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:57:31,177 basehttp "GET /api/course/1/subjects/ HTTP/1.1" 200 50
INFO 2025-12-05 10:57:31,221 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:57:31,301 basehttp "GET /api/test/student-test-scores/?student_id=73&course_id=1&subject_id=&date_range=last_month HTTP/1.1" 200 771
INFO 2025-12-05 10:57:31,303 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:57:31,323 basehttp "GET /api/test/tests-per-day/?date_range=last_month HTTP/1.1" 200 361
INFO 2025-12-05 10:57:31,380 basehttp "GET /api/test/test-stats/?date_range=last_month HTTP/1.1" 200 245
INFO 2025-12-05 10:57:31,455 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:57:31,520 basehttp "GET /api/test/tests-per-day/?date_range=last_month HTTP/1.1" 200 361
INFO 2025-12-05 10:57:31,590 basehttp "GET /api/test/test-stats/?date_range=last_month HTTP/1.1" 200 245
INFO 2025-12-05 10:57:31,986 basehttp "GET /api/test/key-strengths/?course_id=1&student_id=73&date_range=last_month HTTP/1.1" 200 492
